questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.2.14-106,en,tr,What should you call the attention of your passengers to before exiting?,As a car driver you must take the necessary measures to avoid accidents or traffic disruptions when passengers leave the vehicle. Point that out to passengers when they get off on a bike path. Cyclists are not required to wait on bike paths. Anyone entering or leaving the car may not endanger other road users.,- they should heed the traffic flowing on the left-side,- they should heed the pedestrians walking on the right-side,- cyclists are required to wait on cycle paths,,Yolcularınız araçtan inmeden önce onların dikkatini neye çekmelisiniz?,Yolcular kapıyı açmadan önce sol taraftaki akan trafiğe ve sağ taraftaki yayalara dikkat etmelidir. Bisiklet yolundaki bisikletlilerin beklemek zorunda olduğunu varsayamazsınız.,- sol taraftaki akan trafiğe dikkat etmeleri gerektiğine,- sağ taraftaki yayalara dikkat etmeleri gerektiğine,- bisiklet yolundaki bisikletlilerin beklemek zorunda olduğuna,
2.2.14-107-M,en,tr,Why may you not exit now?,"Anyone getting in or out of the car must behave in such a way as to avoid endangering other road users. An approaching cyclist can be seen in your left-hand side mirror, you must let him pass first.",Because [of the cyclist],Because of the motorbike,Because [of the pedestrian],,Neden şimdi araçtan inemezsiniz?,Bisikletli nedeniyle şimdi kapıyı açıp inemezsiniz. Kapıyı açarsanız bisikletliyi tehlikeye atabilirsiniz.,[Bisikletli] nedeniyle,Motosiklet nedeniyle,[Yaya] nedeniyle,
2.2.14-108-M,en,tr,You have stopped in a parking strip and now want to exit your vehicle. What must you do in this situation?,"Before you open the door and leave the vehicle, check in the left-hand mirror that no one is coming from behind. You must also look to your left to make sure that there are no other vehicles in your blind spot.",- by looking in my left-hand exterior rear-view mirror before opening the door,- by glancing over my left shoulder before opening the door,- just by looking through the slightly opened door,,Park şeridinde durdunuz ve şimdi aracınızdan inmek istiyorsunuz. Bu durumda ne yapmalısınız?,Kapıyı açmadan önce sol dış aynaya bakmalı ve sol omuz üzerinden kontrol etmelisiniz. Sadece aralanmış kapıdan bakmak yeterli değildir.,- kapıyı açmadan önce sol dış dikiz aynasına bakarak,- kapıyı açmadan önce sol omuz üzerinden bakarak,- sadece hafif açılmış kapıdan bakarak,
2.2.14-109,en,tr,"When leaving your car, how do you secure it against unauthorised use?","You have to make sure that no unauthorised persons use your car. Therefore, remove the key from the starter and make sure that all windows and doors are closed.",I lock the doors,I close the windows,I activate the child-safety lock,,Arabanızdan ayrılırken onu yetkisiz kullanıma karşı nasıl güvenceye alırsınız?,Aracı terk ederken kapıları kilitlemeli ve camları kapatmalısınız. Çocuk kilidi hırsızlığa karşı güvenlik sağlamaz.,Kapıları kilitlerim,Camları kapatırım,Çocuk emniyet kilidini devreye sokarım,
2.2.14-110,en,tr,You want to let a child out of your car. What should you be aware of when doing so?,"As a car driver, you should make sure that children get on and off directly on the pavement side. If the situation does not allow this, they should only get in or out of the vehicle on the carriageway side under supervision and with prior warning of possible dangers. Children are harder to see and their behaviour is unpredictable, so you should make sure that they no longer have to cross the road.",- exit the car on the same side as the footpath,- not have to cross over the carriageway,- be warned of possible dangers when getting out of the car,,Bir çocuğu arabanızdan indirmek istiyorsunuz. Neye dikkat etmelisiniz?,"Çocuk mümkünse kaldırım tarafında inmeli, taşıt yolunu geçmek zorunda kalmamalı ve inerken olası tehlikelere karşı uyarılmalıdır.",- kaldırım tarafında inmesi,- taşıt yolunu geçmek zorunda kalmaması,- inerken olası tehlikelere karşı uyarılması,
2.2.15-001,en,tr,What is allowed when your motorcycle has broken down with engine damage?,"You cannot tow a broken motorcycle, it will tip over and fall. Instead you should either push it or transport it.",Loading the motorcycle on a vehicle and having it transported,Pushing the motorcycle to the nearest garage,Having the motorcycle towed,,Motosikletiniz motor arızası nedeniyle yolda kaldığında neye izin verilir?,Motosiklet motor arızasında bir araca yüklenip taşınabilir veya en yakın servise itilebilir. Motosikletin çekilmesi yasaktır.,Motosikleti bir araca yükleyip taşıtmak,Motosikleti en yakın servise itmek,Motosikleti çektirmek,
2.2.15-002,en,tr,You are outside of a built-up area and have come to a stop due to a fault with your motorcycle. How should it be transported to the garage?,"The operation of a vehicle that is no longer traffic -proof is a significant and, above all, incalculable danger for you and for other road users. Therefore, you have to pull your vehicle out of traffic in the shortest way. You can have your strength bike removed on a suitable trailer or van.
According to § 15a (4) StVO, motorcycles must not be towed with a tow rope.",On a suitable trailer,In a suitable van,By using a suitable towrope,,Yerleşim yeri dışındasınız ve motosikletiniz arıza nedeniyle durdu. Servise nasıl taşınmalıdır?,Motosiklet uygun bir römorkta veya uygun bir kamyonette taşınmalıdır. Çekme halatıyla çekilmemelidir.,Uygun bir römorkta,Uygun bir kamyonette,Uygun bir çekme halatıyla,
2.2.15-103,en,tr,You want to tow another vehicle with your car. What must you know?,"You need to know if it is a vehicle with a gearshift, automatic transmission or an electric car. An electric car cannot be towed, it must be loaded. A vehicle with an automatic transmission can only be towed for a few kilometers in level ""N"" without any damage.",You must at least have a driving permit class B,You must at least have a driving permit class BE,,,Arabanızla başka bir aracı çekmek istiyorsunuz. Ne bilmelisiniz?,Başka bir aracı çekmek için en az B sınıfı sürücü belgeniz olmalıdır. BE sınıfı şart değildir.,En az B sınıfı sürücü belgem olmalıdır,En az BE sınıfı sürücü belgem olmalıdır,,
2.2.15-104,en,tr,A car with servo brakes has broken down with engine damage. What is correct when towing the car away?,"If possible, use a tow bar when towing a vehicle with a brake booster. Because a brake booster works only with the engine running. When the engine is off, only a weak braking effect can be achieved in this vehicle even with strong pressure on the foot brake.",The car being towed can only achieve slight braking effect even when increased pressure is applied to the pedal,"If possible, use a tow-bar",The action of the foot brake is not impaired by the engine not running,,Servo frenli bir otomobil motor arızası nedeniyle yolda kaldı. Çekilirken hangisi doğrudur?,"Motor çalışmadığında fren desteği kaybolur, bu yüzden fren pedalına daha fazla kuvvet uygulansa bile fren etkisi sınırlı olabilir. Mümkünse çekme çubuğu kullanılmalıdır.",Çekilen araçta pedala daha fazla basılsa bile fren etkisi sadece zayıf olabilir,Mümkünse çekme çubuğu kullanılır,Motor çalışmadığında ayak freninin etkisi bozulmaz,
2.2.15-105,en,tr,A car with power steering has broken down with engine damage and must be towed away. What is correct?,"The function of the power steering depends on the engine and only works when the engine is running. If the engine and the assistive function of the power steering fail, steering is considerably more difficult and you need more power. The steering is impaired in its function.",- is considerably heavier,- is locked,- is not impaired,,Hidrolik direksiyonlu bir otomobil motor arızası nedeniyle yolda kaldı ve çekilmelidir. Hangisi doğrudur?,"Motor çalışmadığında direksiyon desteği kaybolur. Direksiyon kullanımı çok daha ağır hale gelir, fakat direksiyon kilitli değildir.",- çok daha ağırdır,- kilitlidir,- etkilenmez,
2.2.15-106,en,tr,At what distance must the warning triangle be placed when a car has broken down on a road with fast-moving traffic?,"If you are staying on a road with fast traffic with your vehicle, you must set up the warning triangle at a distance of approx. 100 m. Make the breakdown situation visible to other road users by switching on the hazard lights.",At a distance of around 100 m,At a distance of around 50 m,At a distance of around 10 m,,Hızlı trafik olan bir yolda araç arızasında uyarı üçgeni hangi mesafeye konmalıdır?,Hızlı trafik olan yollarda uyarı üçgeni yaklaşık 100 m mesafeye yerleştirilmelidir.,Yaklaşık 100 m mesafeye,Yaklaşık 50 m mesafeye,Yaklaşık 10 m mesafeye,
2.2.15-107,en,tr,"At night, how must you secure a vehicle which has broken down at a place where it constitutes a danger to other traffic?","If a vehicle has a breakdown on a multi-lane roadway at a location where it cannot be detected in time as an obstacle, you as a car driver must immediately turn on the hazard lights. Afterwards, a breakdown triangle should be placed clearly visible at a sufficient distance, in fast traffic about 100 m in front of the vehicle. You do not need to switch on the reversing light.",Immediately switch on the hazard warning lights,Place a warning triangle at a sufficient distance,Switch on the reversing lights,,"Gece, başka trafiğe tehlike oluşturan bir yerde arızalanmış aracı nasıl güvenceye almalısınız?",Hemen dörtlü ikaz ışıklarını yakmalı ve yeterli mesafeye uyarı üçgeni koymalısınız. Geri vites lambaları bunun için kullanılmaz.,Hemen dörtlü ikaz ışıklarını yakmak,Yeterli mesafeye uyarı üçgeni koymak,Geri vites lambalarını yakmak,
2.2.15-108,en,tr,When must you switch on the hazard warning lights?,"If a car breaks down on a multi-lane roadway at a location where it cannot be recognized in time as an obstacle, the hazard light must be switched on immediately. Parking in the second row is generally prohibited. This does not change just by switching on the hazard lights. It is not allowed. When loading and unloading the hazard light must not be switched on.",When your vehicle has broken down at a place where it cannot readily be recognized as a stationary obstruction,When double-parking,For all loading or unloading,,Dörtlü ikaz ışıklarını ne zaman yakmalısınız?,"Aracınız, duran engel olarak kolay fark edilmeyen bir yerde arızalandıysa dörtlü ikaz ışıkları yakılmalıdır. Çift sıra park veya her yükleme-boşaltma için kullanılmaz.",Aracım kolay fark edilmeyen bir yerde arızalandığında,İkinci sıra park ederken,Her yükleme veya boşaltmada,
2.2.15-109,en,tr,What must you remember when towing?,"When towing, the distance between the towing vehicle and the towed vehicle shall not exceed 5 meters. The tools used such as rod or rope are clearly marked. Motorcycles must not be towed but must be loaded.",The distance between the vehicles must not exceed 5 m,Tow-rope/tow-bar must be clearly marked,Motorcycles may only be towed with a fixed connection,,Çekme sırasında neyi unutmamalısınız?,Araçlar arasındaki mesafe 5 m’yi geçmemelidir. Çekme halatı veya çekme çubuğu açıkça işaretlenmelidir. Motosikletler çekilemez.,Araçlar arasındaki mesafe 5 m’yi aşmamalıdır,Çekme halatı/çubuğu açıkça işaretlenmelidir,Motosikletler yalnızca sabit bağlantıyla çekilebilir,
2.2.15-110,en,tr,Your car suffers a flat tyre on the motorway. What should you do?,"If your vehicle breaks down on a multi-lane road due to a flat tire in a place where it cannot be detected in time as a stationary obstacle, immediately turn on the hazard lights. After that, a breakdown triangle is to be placed in a clearly visible position at a sufficient distance. In fast traffic, the distance between the vehicle and the breakdown triangle should be approx. 100 m.",- turn on my hazard lights and park as far to the right as possible,- place the warning triangle at a distance of about 100 m,- continue driving to the next exit,,Otoyolda aracınızın lastiği patladı. Ne yapmalısınız?,"Dörtlü ikaz ışıklarını yakmalı, mümkün olduğunca sağda durmalı ve uyarı üçgenini yaklaşık 100 m mesafeye koymalısınız. Sonraki çıkışa kadar devam etmek tehlikelidir.",- dörtlü ikaz ışıklarını yakıp mümkün olduğunca sağda durmak,- uyarı üçgenini yaklaşık 100 m mesafeye koymak,- bir sonraki çıkışa kadar sürmeye devam etmek,
2.2.15-111,en,tr,You car has a fault and can no longer be driven. What must you be aware of during towing?,"Keep in mind that without the engine working, the brake boosters of the engine brake will also fail. This means that the applied braking force is much higher than when the engine is running. If possible, always use a tow bar when towing. The towing bar prevents collision and braking forces can be transmitted.",- the force required to operate the brake pedal is significantly greater if the engine has failed,- a towing bar should be used where possible,- the rear fog lights should also be switched on to indicate the towing procedure,,Arabanız arızalandı ve artık sürülemez. Çekme sırasında neyi dikkate almalısınız?,Motor arızalıysa fren pedalı için gereken kuvvet çok artabilir. Mümkünse çekme çubuğu kullanılmalıdır. Arka sis lambaları çekme işlemini göstermek için yakılmaz.,- motor arızalıysa fren pedalına basmak için gereken kuvvet belirgin şekilde artar,- mümkünse çekme çubuğu kullanılmalıdır,- çekme işlemini göstermek için arka sis lambaları da yakılmalıdır,
2.2.15-112,en,tr,You car has a fault and can no longer be driven. What must you be aware of during towing?,"When towing, the towing vehicle and the towed vehicle must turn on the hazard lights. The tow rope should be kept as tight as possible. If the breakdown did not occur on the freeway, it is not allowed to drive onto the freeway during towing.",- the hazard lights must be switched on on both vehicles,- the towing cable should be kept as taut as possible,- the motorway may only be used to shorten the journey to the next car garage,,Arabanız arızalandı ve artık sürülemez. Çekme sırasında neyi dikkate almalısınız?,Her iki araçta da dörtlü ikaz ışıkları açık olmalıdır. Çekme halatı mümkün olduğunca gergin tutulmalıdır. Otoyol yalnızca bir sonraki çıkışa kadar kullanılabilir; servise kestirme için kullanılamaz.,- her iki araçta dörtlü ikaz ışıkları açık olmalıdır,- çekme halatı mümkün olduğunca gergin tutulmalıdır,- otoyol yalnızca bir sonraki servise yolu kısaltmak için kullanılabilir,
2.2.15-113,en,tr,You experience a breakdown outside of a built-up area. Your motor vehicle is located on the carriageway behind a bend in the road. What is the right course of action in this situation?,"To secure the area, the car driver must turn on the hazard lights and set up a sign behind the vehicle to warn other road users. In addition, you should wear a safety vest for improved visibility.",I have to turn on my hazard lights,I must at least position a conspicuous warning sign behind the vehicle,I should wear a high-visibility vest,,Yerleşim dışında arıza yaptınız. Motorlu aracınız viraj arkasında taşıt yolunda duruyor. Bu durumda doğru davranış nedir?,"Dörtlü ikaz ışıklarını yakmalı, aracın arkasına belirgin bir uyarı işareti koymalı ve yüksek görünürlüklü yelek giymelisiniz.",Dörtlü ikaz ışıklarını yakmalıyım,Aracın arkasına en az bir belirgin uyarı işareti koymalıyım,Yüksek görünürlüklü yelek giymeliyim,
2.2.15-114,en,tr,Your car has an engine fault and must be towed away with a tow rope. What must you be aware of?,"Observe the manufacturer's specifications when towing. The electronic aids fail, so be prepared for sluggish steering.",A malfunctioning car with assisted steering is difficult to steer,"When towing an electric vehicle, it is necessary to following the manufacturer’s guidelines",Driving licence class BE is the minimum required in order to tow a car,,Arabanız motor arızası yaptı ve çekme halatıyla çekilmelidir. Neye dikkat etmelisiniz?,Direksiyon desteği olmayan araç zor yönlendirilir. Elektrikli araç çekilirken üretici talimatlarına uyulmalıdır. Bir otomobili çekmek için en az BE sınıfı ehliyet gerekmez.,Hidrolik direksiyonu arızalı olan araç zor yönlendirilir,Elektrikli araç çekilirken üretici talimatlarına uyulmalıdır,Bir otomobili çekmek için en az BE sınıfı sürücü belgesi gerekir,
2.2.15-115,en,tr,"You experience a breakdown outside of a built-up area. Your car is situated on the carriageway, behind a bend in the road. Which is correct in this situation?","Before you leave the vehicle, you must switch on the hazard warning lights and put on a high-visibility waistcoat. This way, other road users can recognise you and react to you. Out of town, a warning triangle must be placed at a distance of 100 m from the vehicle.",I have to switch on my hazard lights,I have to place at least one well-visible warning sign about 100 m behind the vehicle,I should wear a hi-vis vest,,Yerleşim dışında arıza yaptınız. Arabanız viraj arkasında taşıt yolunda duruyor. Bu durumda hangisi doğrudur?,"Dörtlü ikaz ışıklarını yakmalı, yaklaşık 100 m arkaya iyi görünür bir uyarı işareti koymalı ve yüksek görünürlüklü yelek giymelisiniz.",Dörtlü ikaz ışıklarını yakmalıyım,Aracın yaklaşık 100 m arkasına en az bir iyi görünür uyarı işareti koymalıyım,Yüksek görünürlüklü yelek giymeliyim,
2.2.15-201,en,tr,You have to change a tyre on the hard shoulder of the motorway. What safeguard is necessary?,"Since you is you on the highway, be driven on the very high speeds, you should change a tire, place the warning triangle in about 100 m distance clearly visible on the right edge of the roadway. All activities carry a warning vest and place a warning light at a sufficient distance.",I have to set up the warning triangle in a well-visible position at a distance of 100 m on the edge of the right-hand lane,I have to set up the warning light at an adequate distance,I should wear a high-visibility vest at all times,,Otoyolun emniyet şeridinde lastik değiştirmeniz gerekiyor. Hangi güvenlik önlemi gereklidir?,"Uyarı üçgenini sağ şerit kenarında yaklaşık 100 m mesafede iyi görünür şekilde yerleştirmeli, gerekirse uyarı lambası kurmalı ve her zaman yüksek görünürlüklü yelek giymelisiniz.",Uyarı üçgenini sağ şerit kenarında yaklaşık 100 m mesafede iyi görünür şekilde koymalıyım,Uyarı lambasını yeterli mesafede yerleştirmeliyim,Her zaman yüksek görünürlüklü yelek giymeliyim,
2.2.16-001,en,tr,Where is it permitted to flash headlights to indicate your intention to overtake?,"Outside built-up areas, you as a car driver may use the flashlight to signal your intention to overtake. This is allowed during the day and in the dark. Within built-up areas the flash light may not be used.",In daylight outside built-up areas,In darkness outside built-up areas,In darkness in built-up areas,,Sollama niyetinizi belirtmek için farla selektör yapmak nerede serbesttir?,Sollama niyetini belirtmek için kısa ışık sinyali gündüz yerleşim yeri dışında kullanılabilir. Gece veya yerleşim içinde kullanılmamalıdır.,Gündüz yerleşim yeri dışında,Gece yerleşim yeri dışında,Gece yerleşim içinde,
2.2.16-101,en,tr,When must you switch on the hazard lights on your vehicle?,"If your car breaks down in a blind spot, you should warn other road users with your hazard warning lights. While your car is being towed away, you must switch on the hazard warning lights.",- experiences a breakdown at a place where the view is obscured,- is being towed,- is briefly double-parked by me,,Aracınızda dörtlü ikaz ışıklarını ne zaman yakmalısınız?,Araç görüşü kapalı bir yerde arıza yapmışsa veya çekiliyorsa dörtlü ikaz ışıkları yakılmalıdır. Kısa süreli ikinci sıra park için kullanılmaz.,- görüşü kapalı bir yerde arızalandığında,- çekiliyorsa,- kısa süre ikinci sıra park ettiğimde,
2.2.17-001,en,tr,How can you tell whether the rear fog lamp is switched on?,"A look at the dashboard is enough and the car driver immediately recognizes from the yellow warning light that the rear fog-lamp is in operation. According to the highway traffic act, the warning light must be in direct field of vision.",By the amber indicator light,By the blue indicator light,By the red indicator light,,Arka sis lambasının açık olduğunu nasıl anlarsınız?,Arka sis lambasının açık olduğunu sarı/kehribar renkli kontrol lambasından anlarsınız.,Sarı/kehribar kontrol lambasından,Mavi kontrol lambasından,Kırmızı kontrol lambasından,
2.2.17-002,en,tr,Your motorcycle is fitted with a fog headlamp. What must you remember about lighting when it is foggy?,"When it is foggy, you are less visible to other people on the road. To increase your visibility you may use your headlamp instead or with dipped headlights",The fog headlamp may be used instead of dipped headlight,The fog headlamp may be used with dipped headlight,You may drive with parking lights only,,Motosikletinizde sis farı var. Sisli havada aydınlatma konusunda neyi unutmamalısınız?,Sis farı kısa far yerine kullanılabilir veya kısa farla birlikte yakılabilir. Sadece park lambalarıyla sürüş yapılamaz.,Sis farı kısa far yerine kullanılabilir,Sis farı kısa farla birlikte kullanılabilir,Sadece park lambalarıyla gidebilirsiniz,
2.2.17-004,en,tr,It is dark and the main beam fails because the bulb filament has burnt out. What must you do?,You need to make sure that you are both visible to other people on the road and that you are yourself able to see the road. Make sure to replace the bulb as soon as possible in the meantime immediately switch on dipped headlights.,Immediately switch to dipped headlight,Replace the bulb as soon as possible,Proceed slowly to the nearest garage using parking lights,,Karanlıkta uzun far ampul teli yandığı için uzun far çalışmıyor. Ne yapmalısınız?,Hemen kısa fara geçmeli ve ampulü en kısa zamanda değiştirmelisiniz. Sadece park lambalarıyla en yakın servise gitmek doğru değildir.,Hemen kısa fara geçmek,Ampulü en kısa zamanda değiştirmek,Park lambalarıyla yavaşça en yakın servise gitmek,
2.2.17-005,en,tr,Visibility is considerably reduced. When are you allowed to switch on fog headlamps?,"If the visibility during the day is badly affected by fog, snowfall or rain, then you, as a car driver, have to switch on to low beam. Only in weather conditions with strong visual impairment you may also turn on the fog lights.",In rain,In falling snow,In fog,,Görüş belirgin şekilde azaldı. Sis farlarını ne zaman yakabilirsiniz?,"Görüş sis, kar yağışı veya yağmur nedeniyle belirgin şekilde azaldığında sis farları yakılabilir.",Yağmurda,Kar yağışında,Siste,
2.2.17-008,en,tr,You are driving at night on an unlit road. There is a motor vehicle travelling a short distance in front of you. Which lights must you have on?,"The car driver must turn on the low beam on his own vehicle in order not to blind vehicles driving in front of you nor oncoming traffic. Using high beam is out of the question, as it would dazzle the other driver.",Dipped headlights,Full beam,Only side lights,,Gece aydınlatılmamış bir yolda gidiyorsunuz. Kısa mesafe önünüzde bir motorlu araç var. Hangi ışıkları yakmalısınız?,Önünüzde yakın mesafede araç varsa uzun farla onu kamaştırmamalısınız. Kısa farlar açık olmalıdır.,Kısa farlar,Uzun far,Sadece park lambaları,
2.2.17-010,en,tr,The rear lighting systems of your car are covered. What has to be done?,You must always attach a light carrier with all the rear lights to your vehicle. Keep in mind that you as a car driver are responsible for the effectiveness of the lighting equipment. A kilometer limit does not exist in this situation.,- must be attached in any case,- need only be attached for journeys at dusk or during the hours of darkness,- need only be attached on journeys longer than 5 km,,Arabanızın arka aydınlatma sistemleri kapalı/örtülü. Ne yapılmalıdır?,Arka aydınlatma sistemleri örtülüyse ek aydınlatma mutlaka takılmalıdır. Bu sadece karanlıkta veya uzun yolculuklarda geçerli değildir.,- her durumda takılmalıdır,- yalnızca alacakaranlıkta veya karanlıkta yapılan yolculuklarda takılmalıdır,- yalnızca 5 km’den uzun yolculuklarda takılmalıdır,
2.2.17-011,en,tr,"Depending on the motor vehicle, how can you tell if the main beam is switched on?","The blue indicator with the headlight symbol indicates that the high beam is on. In addition, you can recognize the position of the switch by touching it whether the main beam is turned on or not. The green warning light does not represent high beam, but low beam.",- position of the control switch,- blue indicator light,- green indicator light,,Motorlu araca bağlı olarak uzun farın açık olduğunu nasıl anlayabilirsiniz?,Uzun farın açık olduğu kontrol düğmesinin konumundan ve mavi kontrol lambasından anlaşılabilir. Yeşil kontrol lambası uzun farı göstermez.,- kontrol düğmesinin konumundan,- mavi kontrol lambasından,- yeşil kontrol lambasından,
2.2.17-012,en,tr,"As a basic rule, what lights of a motor vehicle must be turned on when driving in darkness?","In Germany it is compulsory to switch on the dipped headlights in the dark. When the low beam is switched on, you see more and you are also seen better.",The dipped headlight,Only the parking light,The driving beam,,Kural olarak karanlıkta araç kullanırken motorlu aracın hangi ışıkları açık olmalıdır?,Karanlıkta kural olarak kısa farlar açık olmalıdır. Sadece park lambası yeterli değildir; uzun far her durumda zorunlu değildir.,Kısa far,Sadece park lambası,Uzun far,
2.2.17-013,en,tr,How can you tell that your main beam lights are switched on?,The blue control light indicates that the high beam is switched on.,- blue indicator lamp,- green indicator lamp,- red indicator lamp,,Uzun farlarınızın açık olduğunu nasıl anlarsınız?,Uzun farların açık olduğu mavi kontrol lambasından anlaşılır.,- mavi kontrol lambası,- yeşil kontrol lambası,- kırmızı kontrol lambası,
2.2.17-101,en,tr,When are you allowed to use fog headlamps also during the day?,"In the event of heavy weather-related visibility restriction due to fog, snow or rain, fog lights may be switched on during the day. These strong weather-related restrictions of visibility usually only occur in autumn and winter months. You are generally not allowed to drive with ice on the windscreen. You need to remove it before starting your journey.",- by fog or falling snow,- by rain,- by ice on the windscreen,,Sis farlarını gündüz de ne zaman kullanabilirsiniz?,"Sis farları gündüz de sis, kar yağışı veya yağmur nedeniyle görüş belirgin şekilde azaldığında kullanılabilir. Buzlu ön cam sebep değildir.",- sis veya kar yağışında,- yağmurda,- ön camda buz olduğunda,
2.2.17-102,en,tr,When are you allowed to switch on rear fog lamps?,"The rear fog-lamps of your vehicle may only be used if the visibility is less than 50 m in heavy fog. Due to the high risk of glare, the lights can otherwise become a security risk for subsequent traffic.",When fog reduces visibility to less than 50 m,When fog reduces visibility to 100 m,When visibility is reduced by heavy rain,,Arka sis lambalarını ne zaman yakabilirsiniz?,Arka sis lambası yalnızca sis nedeniyle görüş 50 m’nin altına düştüğünde yakılabilir.,Sis görüşü 50 m’nin altına düşürdüğünde,Sis görüşü 100 m’ye düşürdüğünde,Şiddetli yağmur görüşü azalttığında,
2.2.17-103,en,tr,Where is it sufficient to use your parking lights while your car is parked on an unlit roadway?,"Cars may only be parked on unlit roads with parking lights switched on within built-up areas. Because within built-up areas, people drive at lower speeds, so that the parked car can be detected in time. Outside built-up areas this is not permitted.",In built-up areas,Outside built-up areas,On the hard shoulder of autobahns,,Aydınlatılmamış bir yolda park halindeki aracınız için sadece park lambası kullanmak nerede yeterlidir?,Yerleşim içinde aydınlatılmamış yolda park ederken park lambası yeterli olabilir. Yerleşim dışında veya otoyol emniyet şeridinde yeterli değildir.,Yerleşim içinde,Yerleşim dışında,Otoyolların emniyet şeridinde,
2.2.17-104,en,tr,"When you are driving, how can you tell whether the headlights are switched on full beam?","Usually there is a blue indicator light in the area of ​​the speedometer which indicates the function of the high beam. If this blue light is turned on, the main beam of your vehicle is switched on as well.",By a blue indicator light,By a red indicator light,By a green indicator light,,Sürüş sırasında farların uzun farda olduğunu nasıl anlarsınız?,Uzun far mavi kontrol lambasıyla gösterilir.,Mavi kontrol lambasından,Kırmızı kontrol lambasından,Yeşil kontrol lambasından,
2.2.17-105,en,tr,Which dangers can arise from a manual light range adjustment being incorrectly set?,"The headlamp beam height control is there to adjust the orientation of the headlamps to the load of the vehicle. If set incorrectly, they are either set too low - the visibility is too low - or too high. If they are set too high, it blinds oncoming traffic. The head lamps themselves are therefore not enough.",Oncoming traffic may be dazzled,Visibility may be too low,Headlamps may fail,,Manuel far seviye ayarı yanlış ayarlanırsa hangi tehlikeler doğabilir?,Yanlış ayar karşı trafiği kamaştırabilir veya far menzilini çok kısa yapabilir. Farların arızalanmasına sebep olmaz.,Karşı trafik kamaşabilir,Görüş mesafesi çok kısa olabilir,Farlar arızalanabilir,
2.2.17-107,en,tr,Are you allowed to drive only with side lights (parking lights) in darkness?,"With marker lights alone, you are not allowed to ride as a car driver under any circumstances. A synonymous designation for marker light is parking light. The name says it all: Parking light is intended exclusively for stationary, possibly parked cars.",No,"Yes, if you are driving in a queue outside built-up areas","Yes, if the roadway is sufficiently lit in built-up areas",,Karanlıkta sadece park lambalarıyla sürüş yapabilir misiniz?,Hayır. Karanlıkta sürüş için kısa far gerekir; park lambaları sürüş için yeterli değildir.,Hayır,"Evet, yerleşim dışında kuyrukta gidiyorsam","Evet, yerleşim içinde yol yeterince aydınlatılmışsa",
2.2.17-109,en,tr,When must you use dipped headlights also during the day?,"If visibility is severely limited due to weather conditions - rain, fog, snowfall - you must use the prescribed lighting equipment, usually low beam, even during the daytime driving. This is necessary to be seen better by other road users and to help you see the others better.",- by fog or falling snow,- by rain,- by a misted windscreen,,Gündüz de kısa farları ne zaman kullanmalısınız?,"Sis, kar yağışı veya yağmur nedeniyle görüş belirgin şekilde azaldığında gündüz de kısa far yakılmalıdır. Buğulu cam tek başına aydınlatma sebebi değildir.",- sis veya kar yağışında,- yağmurda,- cam buğulandığında,
2.2.17-111,en,tr,"During twilight or the hours of darkness, when must you have your side lights switched on as a minimum requirement?","At dusk and in the dark always drive with low beam. So, you are clearly visible and you can see well yourself. Vehicles are not allowed to only drive with parking light, because the luminosity of these lights, which are also known as the sidelights, is not sufficient.",When the vehicle is parked on the hard shoulder outside built-up areas,When driving on roads with adequate continuous lighting,,,"Alacakaranlıkta veya karanlıkta, en azından park lambaları ne zaman açık olmalıdır?",Araç yerleşim dışında bankette park edilmişse en az park lambalarıyla güvenceye alınmalıdır. Yeterli sürekli aydınlatmalı yollarda sürerken park lambası yeterli değildir.,Araç yerleşim dışında bankette park edilmişse,Yeterli sürekli aydınlatmalı yollarda sürerken,,
2.2.17-114,en,tr,When do you have to switch on your dipped headlights?,"In poor visibility you must always turn on the low beam. This is always the case during dusk, in darkness or in weather-related poor visibility conditions such as rain, fog or snow. Even if you drive through a tunnel, you must always turn on the low beam.",During twilight,When it is dark,When driving through a tunnel,,Kısa farları ne zaman yakmalısınız?,"Alacakaranlıkta, karanlıkta ve tünelden geçerken kısa farları yakmalısınız.",Alacakaranlıkta,Karanlıkta,Tünelden geçerken,
2.2.17-115,en,tr,What can be the consequence of wrongly setting the headlamp levelling control?,"If the headlights are set too high, you will dazzle oncoming traffic. If the headlights are set too low, they will barely illuminate the road and you will not have sufficient visibility ahead.
If the headlights are set incorrectly, the lights may not turn off completely.",The oncoming traffic may be dazzled by my dipped headlights,My car's headlamp range may be too short,The life-cycle of the light bulb for the headlights may be reduced,,Far seviye ayarının yanlış yapılmasının sonucu ne olabilir?,Yanlış ayar kısa farın karşı trafiği kamaştırmasına veya far menzilinin çok kısa olmasına neden olabilir. Ampul ömrü belirgin sebep değildir.,Kısa farlarım karşı trafiği kamaştırabilir,Aracımın far menzili çok kısa olabilir,Far ampulünün ömrü kısalabilir,
