questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.2.05-103-M,en,uz,What could make this situation become hazardous?,"The car driver approaching from behind tries to overtake you before the turn, although he/she cannot see the curve. If traffic is approaching in this situation, it can lead to dangerous evasive maneuvers by the oncoming traffic and the driver who is overtaking. The tractor next to the road is no danger.",Oncoming traffic,The [red car],The tractor,,Bu vaziyat nimadan xavfli bo‘lib qolishi mumkin?,"Orqadan yaqinlashayotgan haydovchi burilishdan oldin sizni quvib o‘tishga urinmoqda, garchi burilishni ko‘ra olmasa ham. Agar qarshidan transport kelsa, qarama-qarshi transport va quvib o‘tayotgan haydovchi xavfli chetlashish manevrlariga majbur bo‘lishi mumkin. Yo‘l yonidagi traktor xavf emas.",Qarama-qarshi transport,[Qizil avtomobil],Traktor,
2.2.05-104,en,uz,You are driving on the motorway in a motor vehicle with a gross vehicle weight rating in excess of 7.5 t. The heavy snowfall has reduced visibility to less than 50 m. What must you do?,"With your vehicle that exceeds a maximum permissible gross weight of 7.5 t, you are not allowed on the leftmost lane driving, because this is there for overtaking for faster cars. You can not with your vehicle faster than 50 km / h drive. You can continue to drive on the highway even with snowfall.",I may not use the extreme left-hand lane,I may not drive faster than 50 km/h,I must leave the motorway at the next exit,,"Siz avtomagistralda umumiy og‘irligi 7,5 t dan ortiq motorli transport vositasida ketyapsiz. Kuchli qor yog‘ishi ko‘rinishni 50 m dan kamga tushirdi. Nima qilishingiz kerak?","7,5 t dan ortiq maksimal ruxsat etilgan og‘irlikdagi transport vositangiz bilan eng chap yo‘lakda yurishingiz mumkin emas, chunki u tezroq avtomobillarni quvib o‘tish uchun mo‘ljallangan. Shuningdek, 50 km/soatdan tez yurishingiz mumkin emas. Qor yog‘ayotgan bo‘lsa ham avtomagistralda davom etishingiz mumkin.",Eng chap yo‘lakdan foydalanishim mumkin emas,50 km/soatdan tez yurishim mumkin emas,Keyingi chiqishda avtomagistraldan chiqishim kerak,
2.2.05-202,en,uz,You are driving outside built-up areas. Visibility is reduced to just about 50 m due to heavy rain. What applies in this situation?,"Here, too (50 m due to heavy rain) applies in reduced visibility is the speed limit 50 km / h. Motor vehicles above 7.5 t street legal. Total mass is prohibited overtaking. The rear fog light does not have to be switched on.",Overtaking is prohibited for motor vehicles with a permissible total mass exceeding 7.5 t,The maximum permissible speed is 50 km/h,The rear fog lamp must be switched on,,Siz aholi yashash hududidan tashqarida ketyapsiz. Kuchli yomg‘ir sabab ko‘rinish taxminan 50 m gacha kamaygan. Bu vaziyatda nima amal qiladi?,"Bu yerda ham kuchli yomg‘ir sabab ko‘rinish 50 m bo‘lgani uchun maksimal tezlik 50 km/soat. Ruxsat etilgan umumiy og‘irligi 7,5 t dan ortiq motorli transport vositalariga quvib o‘tish taqiqlanadi. Orqa tuman chirog‘ini yoqish shart emas.","Ruxsat etilgan umumiy og‘irligi 7,5 t dan ortiq motorli transport vositalari uchun quvib o‘tish taqiqlangan",Maksimal ruxsat etilgan tezlik 50 km/soat,Orqa tuman chirog‘i yoqilishi kerak,
2.2.05-401,en,uz,You are driving an agricultural machine. A queue of cars has formed behind you. What is correct?,Coming soon...,Reduce speed at an appropriate place or wait in order to let the cars following you overtake,Switch on the hazard warning lights to show that overtaking is not possible,Agricultural machines are not required to let faster vehicles overtake,,Siz qishloq xo‘jaligi mashinasini boshqaryapsiz. Ortingizda avtomobillar navbati hosil bo‘ldi. Qaysi javob to‘g‘ri?,Tezroq transport vositalari sizni xavfsiz quvib o‘tishi uchun mos joyda tezlikni kamaytiring yoki kuting. Bu xavfli quvib o‘tish manevrlarining oldini oladi.,"Mos joyda tezlikni kamaytiraman yoki kutaman, shunda ortimdagi avtomobillar quvib o‘ta oladi",Quvib o‘tish mumkin emasligini ko‘rsatish uchun avariya chiroqlarini yoqaman,Qishloq xo‘jaligi mashinalari tezroq transport vositalariga quvib o‘tishga imkon berishi shart emas,
2.2.05-402-M,en,uz,What should you do now?,"In this situation, you should pull into the bus stop and let the car behind overtake you","I pull into the bus stop on the right, and stop there",I increase my speed,I maintain my speed and continue driving,,Hozir nima qilishingiz kerak?,"Bu vaziyatda o‘ngdagi avtobus bekatiga kirib, ortingizdagi avtomobilga sizni quvib o‘tishga imkon berishingiz kerak.","O‘ngdagi avtobus bekatiga kirib, u yerda to‘xtayman",Tezligimni oshiraman,"Tezligimni saqlab, haydashda davom etaman",
2.2.06-001,en,uz,What is the right course of action now?,"The bottleneck is in your lane. Therefore, you must stop before the bottleneck and wait until the oncoming car has passed.",I stop and wait ahead of the constricted point until the oncoming car has passed through,I pass through the constricted point by carefully driving between the oncoming car and the construction site barrier,I signal to the driver of the oncoming car that he should drive closer to the edge of the roadway,,Hozir to‘g‘ri harakat qanday?,"Toraygan joy sizning yo‘lagizda. Shuning uchun tor joy oldida to‘xtab, qarshidan kelayotgan avtomobil o‘tib ketguncha kutishingiz kerak.","Toraygan joy oldida to‘xtab, qarshidan kelayotgan avtomobil o‘tib ketguncha kutaman",Qarshidan kelayotgan avtomobil va qurilish to‘sig‘i orasidan ehtiyotkorlik bilan o‘taman,Qarshidan kelayotgan avtomobil haydovchisiga yo‘l chetiga yaqinroq yurishini signal bilan bildiraman,
2.2.06-101-M,en,uz,What is the right course of action here?,The distance to the bicycle is not enough. Stop and wait until the biker has passed the bottleneck. This is the only way to be sure that you do not endanger the biker.,I slow down and wait,I queue behind the vehicles already waiting on the right,I continue driving at a reduced speed,,Bu yerda to‘g‘ri harakat qanday?,Velosipedchigacha masofa yetarli emas. To‘xtang va velosipedchi tor joydan o‘tib ketguncha kuting. Faqat shunda unga xavf tug‘dirmasligingizga ishonch hosil qilasiz.,Tezlikni kamaytirib kutaman,O‘ng tomonda allaqachon kutayotgan transport vositalari ortidan navbatga turaman,Kamaytirilgan tezlikda haydashda davom etaman,
2.2.07-001,en,uz,"You are approaching a ""red"" traffic light. Several cars are waiting in all lanes. What do you do?",You should always wait in line behind the last car in your lane and not try to pass over other cars by either side.,Wait in your lane behind the last car,Pass the waiting cars on the right-hand side and proceed to the stop line,Pass the waiting cars on the left-hand side and proceed to the stop line,,Siz qizil svetoforga yaqinlashyapsiz. Barcha yo‘laklarda bir nechta avtomobil kutmoqda. Nima qilasiz?,Har doim o‘z yo‘lagizda oxirgi avtomobil ortida navbatda kutishingiz kerak. Avtomobillar yonidan o‘ng yoki chap tomondan o‘tishga urinmang.,O‘z yo‘lagimda oxirgi avtomobil ortida kutaman,"Kutayotgan avtomobillar yonidan o‘ng tomondan o‘tib, to‘xtash chizig‘igacha boraman","Kutayotgan avtomobillar yonidan chap tomondan o‘tib, to‘xtash chizig‘igacha boraman",
2.2.07-004,en,uz,What is the right course of action now?,"In Germany, you must drive on the right. As there is no vehicle in front of you that is travelling slower than you, you must move into the right lane. As soon as slower vehicles appear, you may move back into the centre or left lane to overtake them.",I move into the right-hand lane,I stay in the centre lane,I move into the left-hand lane,,Hozir to‘g‘ri harakat qanday?,"Germaniyada o‘ng tomonda yurish kerak. Oldingizda sizdan sekinroq ketayotgan transport vositasi yo‘q, shuning uchun o‘ng yo‘lakka o‘tishingiz kerak. Sekinroq transport vositalari paydo bo‘lsa, ularni quvib o‘tish uchun yana o‘rta yoki chap yo‘lakka o‘tishingiz mumkin.",O‘ng yo‘lakka o‘taman,O‘rta yo‘lakda qolaman,Chap yo‘lakka o‘taman,
2.2.07-005,en,uz,How could a dangerous situation arise?,"The fast driving style of the yellow truck suggests that he will overtake the blue truck in front of him as well. Their speed is faster than that of the trucks. You cannot dodge to the left as a car on the left lane is directly behind you. If the yellow truck swings out, you have to brake hard.",- yellow truck,- green truck,- the car up ahead,,Xavfli vaziyat qanday yuzaga kelishi mumkin?,"Sariq yuk mashinasining tez haydash uslubi u oldidagi ko‘k yuk mashinasini ham quvib o‘tishini ko‘rsatadi. Uning tezligi yuk mashinalarnikidan yuqori. Chapga chetlab o‘ta olmaysiz, chunki chap yo‘lakda avtomobil bevosita ortingizda. Agar sariq yuk mashinasi chiqsa, keskin tormozlashingiz kerak bo‘ladi.",- sariq yuk mashinasi,- yashil yuk mashinasi,- oldindagi avtomobil,
2.2.07-006,en,uz,What should you do now?,"Since the driver of the car on the right of the acceleration lane increases its speed, you should enable him/her to merge into traffic. Refrain from your right of way and reduce your own speed. You cannot change on the left lane as a vehicle approaches there.",I let the blue car merge in front of me,I accelerate,I immediately change from the left lane to the central lane,,Hozir nima qilishingiz kerak?,"O‘ngdagi tezlanish yo‘lagidagi avtomobil haydovchisi tezligini oshirayotganligi sabab unga harakat oqimiga qo‘shilish imkonini bering. Ustunligingizdan voz keching va o‘z tezligingizni kamaytiring. Chap yo‘lakka o‘ta olmaysiz, chunki u yerda transport vositasi yaqinlashmoqda.",Ko‘k avtomobilga oldimga qo‘shilish imkonini beraman,Tezlashaman,Darhol chap yo‘lakdan o‘rta yo‘lakka o‘taman,
2.2.07-007,en,uz,What should you do?,"Stay on the middle lane and delay. The leading car will also delay soon to let the car on the left lane merge into traffic, because this lane ends. You cannot go to the left, changing to the right lane would be too dangerous as well.",I stay in the middle lane and slow down,I move to the right-hand lane and slow down,I move into the left-hand lane and overtake the red car in front of me,,Nima qilishingiz kerak?,"O‘rta yo‘lakda qoling va sekinlashing. Oldindagi avtomobil ham tez orada chap yo‘lakdagi avtomobil harakat oqimiga qo‘shilishi uchun sekinlashadi, chunki u yo‘lak tugaydi. Chapga o‘ta olmaysiz, o‘ng yo‘lakka o‘tish ham juda xavfli bo‘ladi.","O‘rta yo‘lakda qolib, tezlikni kamaytiraman","O‘ng yo‘lakka o‘tib, tezlikni kamaytiraman","Chap yo‘lakka o‘tib, oldimdagi qizil avtomobilni quvib o‘taman",
2.2.07-008,en,uz,What is the right course of action?,"You drive on the middle lane and in this situation you have to stay on the lane and reduce the speed. The driver on the left lane drives more slowly. You must not overtake him from the right. You cannot change to the right lane, there is a vehicle.",I reduce my speed,I continue driving without changing speed,I move into the right-hand lane,,To‘g‘ri harakat qanday?,"Siz o‘rta yo‘lakda ketyapsiz va bu vaziyatda yo‘lakda qolib, tezlikni kamaytirishingiz kerak. Chap yo‘lakdagi haydovchi sekinroq yurmoqda. Uni o‘ng tomondan quvib o‘tishingiz mumkin emas. O‘ng yo‘lakka ham o‘ta olmaysiz, chunki u yerda transport vositasi bor.",Tezligimni kamaytiraman,Tezlikni o‘zgartirmasdan davom etaman,O‘ng yo‘lakka o‘taman,
2.2.07-009,en,uz,What must you anticipate in this situation?,"Since the vehicle drives very fast from the right onto the freeway, you have to expect that it will change to the middle lane. This impression is reinforced by the fact that trucks maintain their speed and distance.",- grey car will move into the middle lane,- yellow truck will pull out in front of me to overtake,- grey car will remain in the right-hand lane,,Bu vaziyatda nimani kutishingiz kerak?,"Transport vositasi o‘ng tomondan avtomagistralga juda tez kirayotgani sabab, u o‘rta yo‘lakka o‘tishini kutishingiz kerak. Yuk mashinalari tezlik va masofani saqlab turgani bu taassurotni kuchaytiradi.",- kulrang avtomobil o‘rta yo‘lakka o‘tadi,- sariq yuk mashinasi mening oldimda quvib o‘tish uchun chiqadi,- kulrang avtomobil o‘ng yo‘lakda qoladi,
2.2.07-010,en,uz,What is the right course of action?,"A car drives in front of you and from the right a car drives onto the main carriageway of the freeway. It is clear that the car driving on the left lane has a slower pace than you. Since it's only allowed to overtake on the left, you must delay and reduce your speed.",I reduce my speed and stay in the middle lane,I maintain my speed and stay in the middle lane,I maintain my speed and move into the right-hand lane,,To‘g‘ri harakat qanday?,Oldingizda avtomobil bor va o‘ng tomondan yana bir avtomobil avtomagistralning asosiy qatnov qismiga chiqmoqda. Chap yo‘lakdagi avtomobil sizdan sekinroq harakatlanayotgani aniq. Faqat chap tomondan quvib o‘tishga ruxsat bo‘lgani uchun tezlikni kamaytirishingiz kerak.,"Tezligimni kamaytirib, o‘rta yo‘lakda qolaman","Tezligimni saqlab, o‘rta yo‘lakda qolaman","Tezligimni saqlab, o‘ng yo‘lakka o‘taman",
2.2.07-011,en,uz,You are driving on a road that has several marked lanes going in one direction. When should the alternate merging procedure be employed?,The zipper merge is to be used when a lane cannot be used any further. The exception is on the motorway.,When a lane comes to an end,If one lane is not continuously free to traffic due to an obstacle,When a merging lane ends on the motorway,,Siz bir yo‘nalishda bir nechta belgilangan yo‘lakli yo‘lda ketyapsiz. Qachon navbat bilan qo‘shilish tartibi qo‘llaniladi?,Zipper usulida qo‘shilish yo‘lakdan keyin foydalanib bo‘lmaydigan holatda qo‘llaniladi. Avtomagistraldagi kirish yo‘lagida esa istisno bor.,Yo‘lak tugaganda,To‘siq sabab bir yo‘lak doimiy ravishda harakat uchun bo‘sh bo‘lmaganda,Avtomagistralda qo‘shilish yo‘lagi tugaganda,
2.2.07-012-M,en,uz,What is true about using the hard shoulder in this situation?,The traffic sign indicates that the hard shoulder is to be used like the right-hand lane.,- must be used like a right-hand lane,- may only be used in a breakdown situation,- may only be used by trucks,,Bu vaziyatda yo‘l cheti yo‘lagidan foydalanish bo‘yicha qaysi javob to‘g‘ri?,Yo‘l belgisi yo‘l cheti yo‘lagidan o‘ng yo‘lak kabi foydalanish kerakligini bildiradi.,- o‘ng yo‘lak kabi foydalanilishi kerak,- faqat buzilish holatida foydalanilishi mumkin,- faqat yuk mashinalari foydalanishi mumkin,
2.2.07-013-M,en,uz,What is true in this situation about using the hard shoulder?,The hard shoulder may not be used regularly. You can only use it in case of a breakdown.,– may only be used in the case of a breakdown,– may only be used by trucks,– must be used in the same way as a right-hand lane,,Bu vaziyatda yo‘l cheti yo‘lagidan foydalanish bo‘yicha qaysi javob to‘g‘ri?,Yo‘l cheti yo‘lagidan odatiy harakat uchun foydalanish mumkin emas. Undan faqat buzilish holatida foydalanishingiz mumkin.,– faqat buzilish holatida foydalanilishi mumkin,– faqat yuk mashinalari foydalanishi mumkin,– o‘ng yo‘lak kabi foydalanilishi kerak,
2.2.07-014-M,en,uz,What is the right behaviour now?,"If one of the lanes ends on a multi-lane road, vehicles must be allowed to move to the adjacent lane. Here it is important to drive with foresight in order to be able to react to lane changes in a timely manner and to adjust your own speed if necessary.",I reduce my speed,I let the [blue] car in front of me move over,I accelerate,,Hozir to‘g‘ri xatti-harakat qanday?,"Ko‘p yo‘lakli yo‘lda yo‘laklardan biri tugasa, transport vositalariga qo‘shni yo‘lakka o‘tishga imkon berilishi kerak. Bu yerda oldindan ko‘ra bilib haydash, yo‘lak o‘zgarishlariga vaqtida javob berish va zarur bo‘lsa o‘z tezligini moslashtirish muhim.",Tezligimni kamaytiraman,[Ko‘k] avtomobilga oldimga o‘tishga imkon beraman,Tezlashaman,
2.2.07-201-M,en,uz,What applies to this road that is outside of a built-up area?,"This traffic sign draws you aware that you will have to choose a direction shortly. At the same time, you will receive an idea of ​​the intersection, especially the turning traces.
Therefore, you can only use the left lanes outside if you want to turn left.",- to perform a left turn,- to overtake,- if there is a traffic jam,,Aholi yashash hududidan tashqaridagi bu yo‘lda nima amal qiladi?,"Bu yo‘l belgisi tez orada yo‘nalishni tanlashingiz kerakligini bildiradi. Shu bilan birga chorraha, ayniqsa burilish yo‘nalishlari haqida tasavvur beradi. Shuning uchun tashqi chap yo‘laklardan faqat chapga burilmoqchi bo‘lsangiz foydalanishingiz mumkin.",- chapga burilish uchun,- quvib o‘tish uchun,- tirbandlik bo‘lganda,
2.2.09-001,en,uz,Where are U-turns prohibited?,You may not turn your vehicle on freeways or motorways. Reverse driving is strictly prohibited on both types of roads as well.,On motorways,On clearways for motor vehicles only,On farm or forest tracks,,Qayerda qayrilib burilish taqiqlangan?,Avtomagistrallarda va motorli transport vositalari uchun mo‘ljallangan tezkor yo‘llarda transport vositasini qayrilib burish mumkin emas. Har ikkala turdagi yo‘lda orqaga yurish ham qat’iyan taqiqlangan.,Avtomagistrallarda,Faqat motorli transport vositalari uchun mo‘ljallangan tezkor yo‘llarda,Dala yoki o‘rmon yo‘llarida,
2.2.09-002-M,en,uz,Why do you have to wait before the left turn?,"As a left-turning driver, you generally have to give priority to oncoming traffic. Cyclists also have this right of way. So, in this situation you have to let the motorcyclist pass before turning. He will pass the left-turning driver from the right and continue straight ahead.",- motorbike,- car,- bicycle,,Nega chapga burilishdan oldin kutishingiz kerak?,"Chapga burilayotgan haydovchi sifatida siz odatda qarshidan kelayotgan transportga ustunlik berishingiz kerak. Velosipedchilar ham bu ustunlikka ega. Bu vaziyatda chapga burilishdan oldin mototsiklchini o‘tkazib yuborishingiz kerak. U chapga burilayotgan haydovchini o‘ng tomondan o‘tib, to‘g‘ri davom etadi.",- mototsikl,- avtomobil,- velosiped,
2.2.09-003-M,en,uz,What is the right course of action?,"If you want to turn left and a car wants to overtake you from the left, you have to let it pass first. Only after the car has completed its overtaking maneuver, you may turn yourself.",- once the [red] vehicle has overtaken me,- now in order to make the carriageway clear,- now so that following vehicles will not be confused by my slowing down,,To‘g‘ri harakat qanday?,"Agar chapga burilmoqchi bo‘lsangiz va avtomobil sizni chap tomondan quvib o‘tmoqchi bo‘lsa, avval uni o‘tkazib yuborishingiz kerak. Faqat avtomobil quvib o‘tish manevrini tugatgandan keyin burilishingiz mumkin.",- [qizil] transport vositasi meni quvib o‘tgandan keyin,"- hozir, qatnov qismini bo‘shatish uchun","- hozir, ortdagi transport mening sekinlashishimdan chalg‘imasligi uchun",
2.2.09-004-M,en,uz,You want to turn left. What is the right course of action?,"Since you are currently being overtaken, it is not possible to turn left. You must wait for the overtaking process to be finished before you can turn left.",I stop at the farm track and wait,I accelerate and swiftly take the turn,"I continue driving, because I cannot turn off the road here",,Siz chapga burilmoqchisiz. To‘g‘ri harakat qanday?,Siz hozir quvib o‘tilayotganingiz sabab chapga burilish mumkin emas. Chapga burilishdan oldin quvib o‘tish jarayoni tugashini kutishingiz kerak.,Dala yo‘li oldida to‘xtab kutaman,"Tezlashib, tezda burilaman","Haydashda davom etaman, chunki bu yerda yo‘ldan burila olmayman",
2.2.09-005-M,en,uz,"In this situation, why do you have to wait before the left turn?","In this situation, you need to wait for the motorbike behind the car to pass before turning left",- motorbike,- [red car],- [bicycle],,Bu vaziyatda nega chapga burilishdan oldin kutishingiz kerak?,Bu vaziyatda chapga burilishdan oldin avtomobil ortidagi mototsikl o‘tib ketishini kutishingiz kerak.,- mototsikl,- [qizil avtomobil],- [velosiped],
2.2.09-006-M,en,uz,What is the right course of action in this situation?,"In this situation, you should first wait for the motorcycle to overtake you before turning left.",- after [the red car] has overtaken me,"- now, so as not to impede the truck behind me","- now, so that my hesitation does not create any uncertainty in the minds of those behind me",,Bu vaziyatda to‘g‘ri harakat qanday?,Bu vaziyatda chapga burilishdan oldin avval mototsikl sizni quvib o‘tishini kutishingiz kerak.,- [qizil avtomobil] meni quvib o‘tgandan keyin,"- hozir, ortimdagi yuk mashinasiga xalaqit bermaslik uchun","- hozir, ikkilanishim ortdagilarni noaniqlikka solmasligi uchun",
2.2.09-007-M,en,uz,Why are you not allowed to turn off the road now?,"The red car is overtaking and is travelling to your left. To avoid a collision, do not turn off now under any circumstances. Check whether your indicators are dirty and therefore cannot be seen.",- [red car],- bus,- oncoming traffic,,Nega hozir yo‘ldan burilib chiqishingiz mumkin emas?,"Qizil avtomobil sizni quvib o‘tmoqda va chap tomoningizda harakatlanmoqda. To‘qnashuvdan qochish uchun hozir hech qanday holatda burilmang. Burilish ko‘rsatkichlaringiz iflos bo‘lib, ko‘rinmay qolmaganini ham tekshiring.",- [qizil avtomobil],- avtobus,- qarama-qarshi transport,
2.2.09-008-M,en,uz,You want to turn left at the next junction. What is the right course of action now?,"If you drive past the waiting vehicles, you could obstruct oncoming vehicles and, in the worst case, block the entire road.
Therefore, start to flash left now to signal to other road users that you want to turn into the road. Also, stay behind the waiting vehicles and only turn off when you reach the road.",I remain behind the stationary vehicles,I indicate left,I drive carefully to the left past the stationary vehicles,,Keyingi kesishmada chapga burilmoqchisiz. Hozir to‘g‘ri harakat qanday?,"Kutayotgan transport vositalari yonidan o‘tsangiz, qarama-qarshi transportga xalaqit berishingiz va eng yomon holatda butun yo‘lni to‘sib qo‘yishingiz mumkin. Shuning uchun hozir chapga signal bering, boshqa yo‘l ishtirokchilariga burilmoqchi ekaningizni bildiring. Kutayotgan transport vositalari ortida qoling va faqat yo‘lga yetganda buriling.",To‘xtab turgan transport vositalari ortida qolaman,Chapga signal beraman,To‘xtab turgan transport vositalari yonidan chap tomondan ehtiyotkorlik bilan o‘taman,
2.2.09-009-M,en,uz,You want to turn left. Which line should you steer?,Keep to the centre line when turning left. This allows you to drive as far to the left as possible without driving in the opposite lane and the motorbike behind you can pass you on the right.,The middle driving line,The left driving line,The right driving line,,Siz chapga burilmoqchisiz. Qaysi chiziq bo‘ylab yurishingiz kerak?,Chapga burilganda o‘rta chiziqqa rioya qiling. Bu sizga qarama-qarshi yo‘lakka chiqmasdan imkon qadar chapda yurish imkonini beradi va ortingizdagi mototsikl sizdan o‘ng tomondan o‘tishi mumkin.,O‘rta harakat chizig‘i,Chap harakat chizig‘i,O‘ng harakat chizig‘i,
2.2.09-010-M,en,uz,You want to turn left. Which line should you follow?,"You should keep as far to the left as possible when turning left. However, you are riding in a one-way street where cycling is permitted in both directions. You are therefore not allowed to ride on the far left because cyclists may be coming towards you. Therefore, follow the centre line.",The middle driving line,The left driving line,The right driving line,,Siz chapga burilmoqchisiz. Qaysi chiziq bo‘ylab yurishingiz kerak?,"Chapga burilganda imkon qadar chapda yurishingiz kerak. Biroq siz bir tomonlama ko‘chadasiz va bu yerda velosipedlarga ikki yo‘nalishda harakatlanishga ruxsat berilgan. Shuning uchun juda chapda yurish mumkin emas, chunki qarshidan velosipedchilar kelishi mumkin. O‘rta chiziqqa rioya qiling.",O‘rta harakat chizig‘i,Chap harakat chizig‘i,O‘ng harakat chizig‘i,
2.2.09-011-M,en,uz,You want to turn left. Which line should you follow?,"If you want to turn left in a one-way street, you should keep as far to the left as possible, so follow the left lane.",The left driving line,The middle driving line,The right driving line,,Siz chapga burilmoqchisiz. Qaysi chiziq bo‘ylab yurishingiz kerak?,"Bir tomonlama ko‘chada chapga burilmoqchi bo‘lsangiz, imkon qadar chapga joylashishingiz kerak. Shuning uchun chap yo‘lak bo‘ylab yuring.",Chap harakat chizig‘i,O‘rta harakat chizig‘i,O‘ng harakat chizig‘i,
2.2.09-101,en,uz,What is the right course of action when reversing?,"When reversing, look to the rear and additionally secure the traffic area by looking all around, drive attentively and slowly and, for safety reasons, make sure that there are no persons in the blind spot.",- ensure the road area is safe by additionally looking all around me,- drive slowly and attentively,- make sure that no-one is located in my blind spot,,Orqaga yurishda to‘g‘ri harakat qanday?,Orqaga yurganda orqaga qarang va qo‘shimcha ravishda atrofga qarab harakat hududini xavfsizligini tekshiring. Diqqat bilan va sekin yuring hamda xavfsizlik uchun ko‘r nuqtada odamlar yo‘qligiga ishonch hosil qiling.,- qo‘shimcha ravishda atrofimga qarab yo‘l hududi xavfsizligini tekshirish,- sekin va diqqat bilan haydash,- ko‘r nuqtamda hech kim yo‘qligiga ishonch hosil qilish,
2.2.09-201,en,uz,You are driving a motor vehicle with a gross vehicle weight rating in excess of 3.5 t. At what speed do you have to turn right within a built-up area?,Drive at walking speed to avoid danger and accidents.,- walking speed,- at 20 km/h maximum,- at 30 km/h maximum,,"Siz umumiy og‘irligi 3,5 t dan ortiq motorli transport vositasini boshqaryapsiz. Aholi yashash hududida o‘ngga qanday tezlikda burilishingiz kerak?",Xavf va avariyalarning oldini olish uchun piyoda tezligida buriling.,- piyoda tezligida,- maksimal 20 km/soatda,- maksimal 30 km/soatda,
2.2.09-202,en,uz,Your vehicle is equipped with a rear view camera. You want to reverse into a forecourt from a very busy road. What must you be aware at this time?,,I should additionally arrange a look-out to help guide me in,I must also observe the traffic directly,I can rely solely on the rear view camera,,Transport vositangiz orqa ko‘rish kamerasi bilan jihozlangan. Juda gavjum yo‘ldan hovliga orqaga yurib kirmoqchisiz. Bu vaqtda nimani yodda tutishingiz kerak?,"Orqa ko‘rish kamerasi yordam beradi, lekin unga to‘liq tayanish mumkin emas. Siz harakatni bevosita kuzatishingiz va zarur bo‘lsa, sizni yo‘naltiradigan odamdan foydalanishingiz kerak.",Qo‘shimcha ravishda meni yo‘naltiradigan kuzatuvchi tashkil qilishim kerak,Harakatni bevosita ham kuzatishim kerak,Faqat orqa ko‘rish kamerasiga tayanishim mumkin,
2.2.09-203,en,uz,What can reduce the risk of serious accidents when turning right within a built-up area?,,By equipping vehicles with turn assist systems,By driving at walking speed when turning right,By taking rights turns quickly so as not to impede other road users,,Aholi yashash hududida o‘ngga burilishda og‘ir avariyalar xavfini nima kamaytirishi mumkin?,O‘ngga burilishda piyoda tezligida harakatlanish va transport vositalarini burilish yordamchi tizimlari bilan jihozlash jiddiy avariyalar xavfini kamaytiradi. Tez burilish xavfni oshiradi.,Transport vositalarini burilish yordamchi tizimlari bilan jihozlash orqali,O‘ngga burilganda piyoda tezligida yurish orqali,Boshqa yo‘l ishtirokchilariga xalaqit bermaslik uchun o‘ngga tez burilish orqali,
2.2.09-204,en,uz,You want to reverse your vehicle out of a property lot onto a road. What must you do?,"To drive backwards from a property to a road, it is not enough just to use the rear view camera. You should be instructed on the street if necessary and keep in mind that pedestrians have priority.","- arrange for someone to direct me, if necessary",- allow pedestrians right of way,- only use the rear view camera,,Siz transport vositangizni mulk hududidan yo‘lga orqaga yurib chiqarmoqchisiz. Nima qilishingiz kerak?,"Mulk hududidan yo‘lga orqaga yurib chiqishda faqat orqa ko‘rish kamerasidan foydalanish yetarli emas. Zarur bo‘lsa, ko‘chada sizni yo‘naltirishlari kerak va piyodalar ustunlikka ega ekanini yodda tuting.","- zarur bo‘lsa, kimdir meni yo‘naltirishini tashkil qilish",- piyodalarga ustunlik berish,- faqat orqa ko‘rish kamerasidan foydalanish,
2.2.09-205,en,uz,"When turning right, there is a risk of overlooking cyclists travelling straight ahead in the blind spot. How can you reduce this risk?","When a bus or truck turns right, there is a risk of overlooking cyclists driving straight ahead in the blind spot. To minimize the risk, you should observe the following and side traffic at short intervals, make sure that your mirrors are adjusted correctly and ensure that no accessories are obstructing your view.
This way you can recognize cyclists in good time and avoid accidents.",I monitor the traffic behind and to the side at short intervals,I make sure the mirrors are adjusted correctly,I make sure that accessories in the cab do not obstruct the view,,O‘ngga burilishda ko‘r nuqtada to‘g‘ri ketayotgan velosipedchilarni ko‘rmay qolish xavfi bor. Bu xavfni qanday kamaytirish mumkin?,"Avtobus yoki yuk mashinasi o‘ngga burilganda ko‘r nuqtada to‘g‘ri ketayotgan velosipedchilarni ko‘rmay qolish xavfi bor. Xavfni kamaytirish uchun orqa va yon harakatni qisqa oraliqlarda kuzating, ko‘zgular to‘g‘ri sozlanganiga va kabinadagi aksessuarlar ko‘rinishni to‘smasligiga ishonch hosil qiling.",Orqa va yon tomondagi harakatni qisqa oraliqlarda kuzataman,Ko‘zgular to‘g‘ri sozlanganiga ishonch hosil qilaman,Kabinadagi aksessuarlar ko‘rinishga xalaqit bermasligiga ishonch hosil qilaman,
