questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.5.01-009,en,tr,How can you avoid pollution of the environment and benefit your engine after a cold start?,"If possible, do not allow your vehicle to warm up while you are stationary as this will damage the engine and the environment. If warming up is done at low engine speeds, you will help to protect both. The engine is only fully resilient after reaching the operating temperature (green area).",Set off at low revolutions per minute without running the engine until it warms up,"Do not accelerate, let the engine warm up while the vehicle is stationary",Accelerate several times when stationary so that a favourable operation temperature is quickly reached,,Soğuk çalıştırmadan sonra çevre kirliliğini önlemek ve motorunuza fayda sağlamak için ne yapabilirsiniz?,"Motoru durduğu yerde ısıtmadan, düşük devirle hareket etmelisiniz. Dururken motoru ısıtmak çevreye ve motora zarar verir.","Motoru ısınana kadar çalıştırmadan, düşük devirle hareket etmek","Hızlanmamak, araç dururken motoru ısıtmak",Uygun çalışma sıcaklığına hızlı ulaşmak için dururken birkaç kez gaz vermek,
2.5.01-010,en,tr,Which vehicles are allowed to enter this environmental zone?,"Motor vehicle drivers are only allowed to drive their vehicles into an environmental zone if the vehicle has a valid sticker visibly attached to it, which at least corresponds to the qualifying plate (red, yellow, green). Motorcycles and vehicles with special rights are excluded from this regulation.",A car with a red emissions sticker,A motorcycle,A car which meets the requirements for a green sticker even if it does not have an emissions sticker,,Bu çevre bölgesine hangi araçlar girebilir?,"Gerekli plakete sahip araçlar ve motosikletler çevre bölgesine girebilir. Plaketi olmayan otomobil, yeşil plakete uygun olsa bile giremez.",Kırmızı emisyon plaketi olan otomobil,Motosiklet,Yeşil plaket şartlarını taşıyan ama emisyon plaketi olmayan otomobil,
2.5.01-011,en,tr,What is caused by driving with winter tyres during the summer months?,"Every car driver should know that winter tires are designed for use in cold and snowy streets. By using them in summer months, the driving stability decreases. Greater rubber abrasion and tire wear lead to increased fuel consumption.",- the fuel consumption,- tyre wear,- driving stability,,Yaz aylarında kış lastikleriyle sürüş neye neden olur?,"Yazın kış lastikleri yakıt tüketimini ve lastik aşınmasını artırır, sürüş stabilitesini azaltır.",- yakıt tüketimi,- lastik aşınması,- sürüş stabilitesi,
2.5.01-012,en,tr,What motor vehicles may enter an environment zone that has this sign?,The additional sign shows which motor vehicles with which sticker may enter. Motorbikes may enter in any case.,Motor vehicles with a green particulate emissions sticker,Motorcycles,"Motor vehicles that meet the requirements for a green particulate emissions sticker, even if no such sticker is attached",,Bu işaretin bulunduğu çevre bölgesine hangi motorlu araçlar girebilir?,"Yeşil partikül emisyon plaketi olan motorlu araçlar ve motosikletler girebilir. Plaketi olmayan araçlar, şartları sağlasa bile bu seçenek kapsamında değildir.",Yeşil partikül emisyon plaketi olan motorlu araçlar,Motosikletler,Yeşil partikül emisyon plaketi şartlarını sağlasa bile plaketi olmayan motorlu araçlar,
2.5.01-013,en,tr,You want to wash your car. Where should you do this in the interests of environmental protection?,"You should always wash your vehicle in a car wash. There, the wastewater is disposed of by the operators in an environmentally friendly manner. On the other hand, if you wash your vehicle on the road or in a parking lot, the water gets into the ground untreated.",At a carwash,In a carpark,On an open road,,Arabanızı yıkamak istiyorsunuz. Çevre koruması açısından bunu nerede yapmalısınız?,Aracınızı oto yıkamada yıkamalısınız. Orada atık su çevreye uygun şekilde bertaraf edilir.,Oto yıkamada,Otoparkta,Açık yolda,
2.5.01-014,en,tr,What increases the fuel consumption of your vehicle considerably?,Turning on the seat heating or air conditioning of your vehicle consumes a lot of energy and increases the fuel consumption of your car significantly. Navigation devices require relatively little power compared to these devices.,- heated seats,- the air-conditioning,- the navigation device,,Aracınızın yakıt tüketimini önemli ölçüde ne artırır?,Koltuk ısıtması ve klima çok enerji tüketir ve yakıt tüketimini artırır. Navigasyon cihazı buna kıyasla az enerji harcar.,- koltuk ısıtması,- klima,- navigasyon cihazı,
2.5.01-015,en,tr,What can reduce the fuel consumption of a commercial vehicle?,"A reduction can cause all three answers. The use of louvers on the vehicle, the driver & predictive operation, even the use of special tires.",Fitting air cowls to the vehicle,The farsighted driving style of the driver,The use of special tyres,,Ticari aracın yakıt tüketimini ne azaltabilir?,"Araca hava yönlendiricileri takmak, sürücünün öngörülü sürüş tarzı ve özel lastiklerin kullanımı yakıt tüketimini azaltabilir.",Araca hava yönlendiricileri takmak,Sürücünün öngörülü sürüş tarzı,Özel lastiklerin kullanılması,
2.5.01-016,en,tr,What are the effects of driving at high speed in motor vehicles with combustion engines?,"Be aware that fast, high-speed driving results in high fuel consumption and high exhaust emissions. This also leads to more noise and to a not lower noise level.",Fuel consumption increases,The emission of harmful substances increases,The noise level is reduced,,İçten yanmalı motorlu araçlarda yüksek hızla sürüşün etkileri nelerdir?,Yüksek hız yakıt tüketimini ve zararlı madde emisyonunu artırır. Gürültü seviyesi azalmaz.,Yakıt tüketimi artar,Zararlı madde emisyonu artar,Gürültü seviyesi azalır,
2.5.01-017,en,tr,"When riding a motorcycle, what can you do to avoid unnecessary noise?","Improper exhaust systems lead to higher noise pollution. 
Uneven driving, such as frequent braking and then accelerating hard again, leads to unnecessary noise.
High-speed starting leads to unnecessary noise.",By only using permissible exhaust systems,By driving off at high speed,By adopting an uneven driving style,,Motosiklet sürerken gereksiz gürültüyü önlemek için ne yapabilirsiniz?,"Yalnızca izin verilen egzoz sistemlerini kullanmalı, yüksek hızla kalkıştan ve düzensiz sürüş tarzından kaçınmalısınız.",Sadece izin verilen egzoz sistemlerini kullanarak,Yüksek hızla kalkış yaparak,Düzensiz sürüş tarzı benimseyerek,
2.5.01-018,en,tr,Why is an environmentally considerate driving style also beneficial for road safety?,"Alternative fuels can also be used to drive fast. However, you will be driving in an environmentally friendly way if you avoid high speeds, if you drive with foresight and thus avoid, for example, braking hard and starting again.",- driving in a far-sighted manner,- avoiding high speeds,- that with alternative fuels it is only possible to drive slowly,,Çevreye duyarlı sürüş tarzı neden trafik güvenliği için de faydalıdır?,Çevreye duyarlı sürüş öngörülü sürüşü ve yüksek hızlardan kaçınmayı içerir. Alternatif yakıtlarla sadece yavaş sürülebilir düşüncesi doğru değildir.,- öngörülü sürüş,- yüksek hızlardan kaçınmak,- alternatif yakıtlarla sadece yavaş sürülebilmesi,
2.5.01-102,en,tr,What must you know about catalytic converters?,"Vehicles with a catalytic converter should not be towed away. As a result, unburned fuel can flow into the catalytic converter and lead to damage or destruction of the catalyst. If the engine of the vehicle does not start even after several start attempts, the same consequences can occur.",A catalytic converter can be damaged or destroyed when the car is towed to start,A catalytic converter can be damaged when the engine starts after many unsuccessful attempts,Unburned fuel in the catalytic converter cannot cause any damage when the engine starts,,Katalitik konvertörler hakkında ne bilmelisiniz?,Aracı çekerek çalıştırmak katalitik konvertöre zarar verebilir veya onu tahrip edebilir. Çok sayıda başarısız çalıştırma denemesinden sonra motor çalışırsa da zarar oluşabilir.,"Katalitik konvertör, araç çekilerek çalıştırıldığında zarar görebilir veya tahrip olabilir",Çok sayıda başarısız denemeden sonra motor çalıştığında katalitik konvertör zarar görebilir,Motor çalışırken yanmamış yakıt katalitik konvertörde zarar oluşturamaz,
2.5.01-103,en,tr,Tyre wear is a burden to the environment. What can extend tyre life?,The wear of tires is the lowest when the tires are used as intended. Winter tires that are used in summer wear faster due to their material properties (rubber compound). Even with too little air pressure tires wear faster. Starting with high-speed and squealing tires wears tires due to increased abrasion.,Avoiding high speeds,Observing the tyre pressure indicated in the owner's manual,Using winter tyres (M+S) in the summer,,Lastik aşınması çevreye yük getirir. Lastik ömrünü ne uzatabilir?,Yüksek hızlardan kaçınmak ve kullanım kılavuzunda belirtilen lastik basıncına uymak lastik ömrünü uzatır. Yazın kış lastiği kullanmak aşınmayı artırır.,Yüksek hızlardan kaçınmak,Kullanım kılavuzunda belirtilen lastik basıncına uymak,Yazın kış lastiği (M+S) kullanmak,
2.5.01-104,en,tr,How can you save fuel when driving a motor vehicle with automatic transmission?,"Avoid the kick-down. The high-speed acceleration gear causes increased fuel consumption. For overtaking or merging on the freeway, however, it can be useful. With P, Parking, a vehicle with automatic transmission cannot be driven. Changing gears early to a higher gear also saves fuel.","By not using the ""kick down"" facility, if possible","When driving in town traffic, always keep the selector lever in the lowest gear","By driving in gear ""P"", if possible",,Otomatik şanzımanlı motorlu araç kullanırken nasıl yakıt tasarrufu yapabilirsiniz?,Mümkünse kick-down kullanmamalısınız. Şehir içinde sürekli en düşük viteste sürmek veya P konumunda sürmek yakıt tasarrufu sağlamaz.,Mümkünse “kick-down” özelliğini kullanmayarak,Şehir trafiğinde vites seçiciyi daima en düşük viteste tutarak,Mümkünse “P” vitesinde sürerek,
2.5.01-105,en,tr,How can you keep the burden on the environment low?,"In order to relieve the environment, you should form carpools with others as a car driver. The environment is particularly burdened by the number of moving vehicles. In addition, you should avoid a concentrated accumulation of several vehicles such as traffic jams.",By forming car pools,By avoiding peak traffic periods,By avoiding roads with frequent traffic jams,,Çevre üzerindeki yükü nasıl düşük tutabilirsiniz?,"Araç paylaşımı yapmak, yoğun saatlerden kaçınmak ve sık sık trafik sıkışıklığı olan yollardan kaçınmak çevre yükünü azaltır.",Araç paylaşımı oluşturarak,Yoğun trafik saatlerinden kaçınarak,Sık trafik sıkışıklığı olan yollardan kaçınarak,
2.5.01-106,en,tr,What results in increased fuel consumption of your car?,"Increased fuel consumption can be expected if, for example, you install roof or ski racks or if you load your vehicle with unnecessary objects. Increased tire pressure, on the other hand, does not matter for fuel consumption, even if it should be avoided altogether.",A roof rack or ski rack,Transporting unnecessary objects,Excessive tyre pressure,,Arabanızın yakıt tüketiminin artmasına ne neden olur?,Tavan veya kayak taşıyıcı takmak ve gereksiz eşya taşımak yakıt tüketimini artırır. Aşırı yüksek lastik basıncı doğru çözüm değildir.,Tavan taşıyıcı veya kayak taşıyıcı,Gereksiz eşyaların taşınması,Aşırı lastik basıncı,
2.5.01-107,en,tr,How can you save fuel?,"Additional load and additional attachments such as roof racks or ski holders increase fuel consumption: when not in use, remove them. You save fuel when driving low-speed: shift up the gear early. Turning off the air conditioning system saves fuel, as does maintaining tire pressure according to the manufacturer's specifications. Because too little tire pressure increases the rolling resistance.",By observing at least the tyre pressure indicated in the owner's manual,By removing roof racks or ski racks,Avoid driving in top gear,,Nasıl yakıt tasarrufu yapabilirsiniz?,Kullanım kılavuzunda belirtilen en az lastik basıncına uymak ve tavan/kayak taşıyıcıları kullanmadığınızda sökmek yakıt tasarrufu sağlar. En yüksek viteste sürmekten kaçınmak doğru değildir.,Kullanım kılavuzunda belirtilen en az lastik basıncına uyarak,Tavan taşıyıcıları veya kayak taşıyıcıları sökerek,En yüksek viteste sürmekten kaçınarak,
2.5.01-108,en,tr,What should you avoid for reasons of environmental protection?,"After starting the engine, you as a car driver should start immediately in a low-speed driving style. Warming up the engine while stationary is not permitted. Driving at high speeds, extending gears and switching late, wastes fuel. Unnecessary driving causes avoidable exhaust emissions.",Letting the engine warm up when the vehicle is stationary,Unnecessary trips,Loud music with windows opened,,Çevre koruması nedeniyle nelerden kaçınmalısınız?,"Araç dururken motoru ısıtmaktan, gereksiz yolculuklardan ve camlar açıkken yüksek sesli müzikten kaçınmalısınız.",Araç dururken motoru ısıtmak,Gereksiz yolculuklar,Camlar açıkken yüksek sesli müzik,
2.5.01-109,en,tr,Which conduct shows awareness of the environment?,"Avoid driving around aimlessly. Private transport pollutes the environment. Make carpools as often as you can. If possible, use public transport. If you are stuck in a traffic jam, do not run the engine unnecessarily, turn it off.","Changing to public transport at collective parking areas (""P + R"")",The formation of car pools,Switching off the engine in a traffic jam,,Hangi davranış çevre bilinci gösterir?,"P+R otoparklarında toplu taşımaya geçmek, araç paylaşımı yapmak ve trafik sıkışıklığında motoru kapatmak çevre bilinci gösterir.",Toplu otoparklarda (“P + R”) toplu taşımaya geçmek,Araç paylaşımı oluşturmak,Trafik sıkışıklığında motoru kapatmak,
